catapult_rugby_training_session
Timestamp,Seconds,Latitude,Longitude,Velocity (m/s),Velocity (km/h),Acceleration (m/s2),Odometer (m),Player Load (au),Heart Rate (bpm),Session Phase
09:03:26.800,26.8,51.456152,-0.341627,3.22,11.58,2.36,83.9,4.1,141,Warm-up
09:03:26.900,26.9,51.456152,-0.341632,3.20,11.53,-0.14,84.2,4.1,140,Warm-up
09:03:27.000,27.0,51.456151,-0.341636,3.20,11.53,-0.02,84.5,4.2,141,Warm-up
09:03:27.100,27.1,51.456151,-0.341641,3.13,11.25,-0.76,84.9,4.2,140,Warm-up
09:03:27.200,27.2,51.456152,-0.341646,3.45,12.40,3.20,85.2,4.2,140,Warm-up
09:03:27.300,27.3,51.456151,-0.341651,3.50,12.59,0.51,85.6,4.2,141,Warm-up
09:03:27.400,27.4,51.456151,-0.341656,3.54,12.73,0.40,85.9,4.2,141,Warm-up
09:03:27.500,27.5,51.456152,-0.341660,3.33,12.00,-2.02,86.2,4.2,142,Warm-up
09:03:27.600,27.6,51.456152,-0.341665,3.42,12.32,0.87,86.6,4.2,141,Warm-up
09:03:27.700,27.7,51.456151,-0.341670,3.19,11.48,-2.34,86.9,4.3,141,Warm-up
09:03:27.800,27.8,51.456151,-0.341674,2.94,10.60,-2.44,87.2,4.3,141,Warm-up
09:03:27.900,27.9,51.456151,-0.341679,3.19,11.49,2.47,87.5,4.3,141,Warm-up
09:03:28.000,28.0,51.456151,-0.341684,3.30,11.89,1.12,87.8,4.3,141,Warm-up
09:03:28.100,28.1,51.456151,-0.341688,3.43,12.35,1.29,88.2,4.4,141,Warm-up
09:03:28.200,28.2,51.456150,-0.341693,3.30,11.88,-1.33,88.5,4.4,141,Warm-up
09:03:28.300,28.3,51.456153,-0.341695,3.20,11.53,-0.97,88.8,4.4,142,Warm-up
09:03:28.400,28.4,51.456155,-0.341697,3.25,11.72,0.52,89.2,4.4,142,Warm-up
09:03:28.500,28.5,51.456158,-0.341699,3.22,11.58,-0.37,89.5,4.4,141,Warm-up
09:03:28.600,28.6,51.456161,-0.341700,3.14,11.30,-0.80,89.8,4.4,142,Warm-up
09:03:28.700,28.7,51.456163,-0.341702,3.14,11.30,0.00,90.1,4.4,142,Warm-up
09:03:28.800,28.8,51.456166,-0.341705,3.25,11.69,1.09,90.4,4.4,142,Warm-up
09:03:28.900,28.9,51.456168,-0.341706,3.09,11.14,-1.53,90.7,4.4,141,Warm-up
09:03:29.000,29.0,51.456171,-0.341708,3.21,11.55,1.16,91.1,4.5,142,Warm-up
09:03:29.100,29.1,51.456174,-0.341709,3.03,10.91,-1.79,91.4,4.5,142,Warm-up
09:03:29.200,29.2,51.456176,-0.341710,2.84,10.23,-1.89,91.7,4.5,142,Warm-up
09:03:29.300,29.3,51.456179,-0.341711,3.03,10.89,1.84,92.0,4.5,141,Warm-up
09:03:29.400,29.4,51.456182,-0.341712,3.24,11.67,2.17,92.3,4.5,142,Warm-up
09:03:29.500,29.5,51.456184,-0.341712,3.16,11.37,-0.83,92.6,4.6,142,Warm-up
09:03:29.600,29.6,51.456187,-0.341713,3.29,11.84,1.31,92.9,4.6,143,Warm-up
09:03:29.700,29.7,51.456190,-0.341713,3.40,12.23,1.08,93.3,4.6,143,Warm-up
09:03:29.800,29.8,51.456193,-0.341713,3.19,11.48,-2.08,93.6,4.6,144,Warm-up
09:03:29.900,29.9,51.456196,-0.341712,3.32,11.94,1.27,93.9,4.6,144,Warm-up
09:03:30.000,30.0,51.456199,-0.341712,3.23,11.62,-0.90,94.2,4.6,144,Warm-up
09:03:30.100,30.1,51.456202,-0.341713,2.99,10.78,-2.32,94.5,4.7,144,Warm-up
09:03:30.200,30.2,51.456205,-0.341712,3.06,11.00,0.61,94.8,4.7,143,Warm-up
09:03:30.300,30.3,51.456207,-0.341712,3.09,11.12,0.33,95.2,4.7,143,Warm-up
09:03:30.400,30.4,51.456209,-0.341707,3.19,11.49,1.04,95.5,4.7,143,Warm-up
09:03:30.500,30.5,51.456210,-0.341703,3.17,11.42,-0.19,95.8,4.7,143,Warm-up
09:03:30.600,30.6,51.456211,-0.341699,3.22,11.60,0.49,96.1,4.7,143,Warm-up
09:03:30.700,30.7,51.456212,-0.341695,2.96,10.65,-2.63,96.4,4.7,143,Warm-up
09:03:30.800,30.8,51.456213,-0.341691,2.86,10.31,-0.96,96.7,4.7,143,Warm-up
09:03:30.900,30.9,51.456214,-0.341687,2.98,10.71,1.12,97.0,4.8,143,Warm-up
09:03:31.000,31.0,51.456215,-0.341684,2.95,10.62,-0.24,97.3,4.8,143,Warm-up
09:03:31.100,31.1,51.456217,-0.341680,3.13,11.28,1.83,97.6,4.8,143,Warm-up
09:03:31.200,31.2,51.456218,-0.341676,3.15,11.33,0.14,97.9,4.8,142,Warm-up
09:03:31.300,31.3,51.456220,-0.341672,3.22,11.60,0.73,98.2,4.8,142,Warm-up
09:03:31.400,31.4,51.456221,-0.341668,3.25,11.68,0.24,98.6,4.8,142,Warm-up
09:03:31.500,31.5,51.456223,-0.341664,3.24,11.67,-0.04,98.9,4.8,141,Warm-up
09:03:31.600,31.6,51.456224,-0.341660,3.41,12.28,1.71,99.2,4.8,141,Warm-up
09:03:31.700,31.7,51.456225,-0.341655,3.35,12.04,-0.67,99.6,4.8,142,Warm-up
09:03:31.800,31.8,51.456226,-0.341651,3.33,12.00,-0.12,99.9,4.9,142,Warm-up
09:03:31.900,31.9,51.456227,-0.341647,3.08,11.07,-2.58,100.2,4.9,142,Warm-up
09:03:32.000,32.0,51.456228,-0.341643,2.85,10.25,-2.27,100.5,4.9,142,Warm-up
09:03:32.100,32.1,51.456229,-0.341639,2.87,10.32,0.18,100.8,4.9,141,Warm-up
09:03:32.200,32.2,51.456230,-0.341635,2.92,10.52,0.56,101.1,4.9,142,Warm-up
09:03:32.300,32.3,51.456231,-0.341631,3.03,10.89,1.04,101.4,4.9,142,Warm-up
09:03:32.400,32.4,51.456232,-0.341627,2.91,10.47,-1.17,101.7,4.9,141,Warm-up
09:03:32.500,32.5,51.456231,-0.341623,3.21,11.55,2.99,102.0,5.0,142,Warm-up
09:03:32.600,32.6,51.456229,-0.341619,3.23,11.61,0.17,102.3,5.0,142,Warm-up
09:03:32.700,32.7,51.456227,-0.341615,3.35,12.08,1.28,102.6,5.0,142,Warm-up
09:03:32.800,32.8,51.456225,-0.341612,3.29,11.85,-0.64,103.0,5.0,143,Warm-up
09:03:32.900,32.9,51.456223,-0.341609,3.14,11.31,-1.50,103.3,5.0,143,Warm-up
09:03:33.000,33.0,51.456220,-0.341607,3.24,11.65,0.96,103.6,5.0,142,Warm-up
09:03:33.100,33.1,51.456218,-0.341604,3.20,11.51,-0.38,103.9,5.1,142,Warm-up
09:03:33.200,33.2,51.456216,-0.341601,3.03,10.89,-1.73,104.2,5.1,142,Warm-up
09:03:33.300,33.3,51.456215,-0.341597,3.17,11.43,1.48,104.5,5.1,143,Warm-up
09:03:33.400,33.4,51.456213,-0.341593,3.15,11.33,-0.26,104.9,5.1,142,Warm-up
09:03:33.500,33.5,51.456212,-0.341590,3.02,10.86,-1.31,105.2,5.1,142,Warm-up
09:03:33.600,33.6,51.456210,-0.341586,3.06,11.02,0.45,105.5,5.1,142,Warm-up
09:03:33.700,33.7,51.456208,-0.341582,3.17,11.40,1.04,105.8,5.1,143,Warm-up
09:03:33.800,33.8,51.456207,-0.341578,3.21,11.56,0.44,106.1,5.1,143,Warm-up
09:03:33.900,33.9,51.456206,-0.341574,2.94,10.59,-2.67,106.4,5.2,143,Warm-up
09:03:34.000,34.0,51.456205,-0.341570,2.98,10.72,0.35,106.7,5.2,143,Warm-up
09:03:34.100,34.1,51.456202,-0.341571,3.11,11.19,1.30,107.0,5.2,143,Warm-up
09:03:34.200,34.2,51.456199,-0.341571,3.20,11.52,0.92,107.3,5.2,142,Warm-up
09:03:34.300,34.3,51.456197,-0.341570,2.95,10.63,-2.46,107.6,5.2,142,Warm-up
09:03:34.400,34.4,51.456196,-0.341567,2.83,10.18,-1.27,107.9,5.2,142,Warm-up
09:03:34.500,34.5,51.456194,-0.341563,2.82,10.14,-0.10,108.2,5.3,142,Warm-up
09:03:34.600,34.6,51.456193,-0.341559,3.06,11.03,2.48,108.5,5.3,142,Warm-up
09:03:34.700,34.7,51.456192,-0.341555,3.07,11.07,0.10,108.8,5.3,141,Warm-up
09:03:34.800,34.8,51.456190,-0.341551,3.22,11.59,1.44,109.1,5.3,141,Warm-up
09:03:34.900,34.9,51.456189,-0.341547,3.14,11.30,-0.79,109.4,5.3,141,Warm-up
09:03:35.000,35.0,51.456188,-0.341544,2.95,10.63,-1.87,109.7,5.3,141,Warm-up
09:03:35.100,35.1,51.456186,-0.341540,3.27,11.78,3.20,110.1,5.4,141,Warm-up
09:03:35.200,35.2,51.456184,-0.341535,3.54,12.76,2.72,110.4,5.4,141,Warm-up
09:03:35.300,35.3,51.456183,-0.341531,3.50,12.60,-0.43,110.8,5.4,141,Warm-up
09:03:35.400,35.4,51.456182,-0.341526,3.18,11.45,-3.20,111.1,5.4,142,Warm-up
09:03:35.500,35.5,51.456181,-0.341523,3.01,10.82,-1.75,111.4,5.5,142,Warm-up
09:03:35.600,35.6,51.456180,-0.341518,3.33,11.97,3.20,111.7,5.5,142,Warm-up
09:03:35.700,35.7,51.456177,-0.341517,3.64,13.12,3.19,112.1,5.5,143,Warm-up
09:03:35.800,35.8,51.456174,-0.341516,3.37,12.12,-2.77,112.4,5.6,142,Warm-up
09:03:35.900,35.9,51.456171,-0.341516,3.18,11.44,-1.90,112.7,5.6,142,Warm-up
09:03:36.000,36.0,51.456168,-0.341515,3.28,11.79,0.98,113.1,5.6,142,Warm-up
09:03:36.100,36.1,51.456165,-0.341513,3.23,11.62,-0.48,113.4,5.6,142,Warm-up
09:03:36.200,36.2,51.456162,-0.341512,3.32,11.95,0.92,113.7,5.6,142,Warm-up
09:03:36.300,36.3,51.456160,-0.341512,3.12,11.24,-1.98,114.0,5.6,142,Warm-up
09:03:36.400,36.4,51.456157,-0.341511,3.06,11.03,-0.58,114.3,5.6,143,Warm-up
09:03:36.500,36.5,51.456154,-0.341510,2.87,10.32,-1.97,114.6,5.7,142,Warm-up
09:03:36.600,36.6,51.456152,-0.341509,2.77,9.97,-0.97,114.9,5.7,143,Warm-up
09:03:36.700,36.7,51.456149,-0.341508,2.89,10.40,1.20,115.2,5.7,142,Warm-up
09:03:36.800,36.8,51.456147,-0.341506,3.20,11.51,3.08,115.5,5.7,142,Warm-up
09:03:36.900,36.9,51.456144,-0.341505,3.10,11.17,-0.96,115.8,5.7,143,Warm-up
09:03:37.000,37.0,51.456141,-0.341504,3.04,10.96,-0.58,116.1,5.7,142,Warm-up
09:03:37.100,37.1,51.456139,-0.341503,2.92,10.52,-1.24,116.4,5.7,143,Warm-up
09:03:37.200,37.2,51.456136,-0.341502,3.14,11.32,2.23,116.7,5.8,143,Warm-up
09:03:37.300,37.3,51.456134,-0.341500,3.05,10.98,-0.94,117.0,5.8,143,Warm-up
09:03:37.400,37.4,51.456131,-0.341498,3.22,11.59,1.69,117.4,5.8,143,Warm-up
09:03:37.500,37.5,51.456128,-0.341496,3.54,12.74,3.20,117.7,5.8,143,Warm-up
09:03:37.600,37.6,51.456126,-0.341493,3.38,12.17,-1.59,118.0,5.9,143,Warm-up
09:03:37.700,37.7,51.456123,-0.341491,3.57,12.84,1.87,118.4,5.9,143,Warm-up
09:03:37.800,37.8,51.456120,-0.341491,3.60,12.95,0.31,118.8,5.9,144,Warm-up
09:03:37.900,37.9,51.456116,-0.341490,3.49,12.58,-1.05,119.1,5.9,144,Warm-up
09:03:38.000,38.0,51.456113,-0.341489,3.53,12.70,0.35,119.5,5.9,144,Warm-up
09:03:38.100,38.1,51.456110,-0.341487,3.32,11.94,-2.10,119.8,5.9,144,Warm-up
09:03:38.200,38.2,51.456108,-0.341485,3.35,12.06,0.31,120.1,5.9,144,Warm-up
09:03:38.300,38.3,51.456105,-0.341484,3.47,12.48,1.18,120.5,6.0,144,Warm-up
09:03:38.400,38.4,51.456102,-0.341482,3.52,12.66,0.51,120.8,6.0,144,Warm-up
09:03:38.500,38.5,51.456099,-0.341481,3.20,11.51,-3.20,121.2,6.0,145,Warm-up
09:03:38.600,38.6,51.456096,-0.341480,3.08,11.10,-1.14,121.5,6.0,144,Warm-up
09:03:38.700,38.7,51.456094,-0.341479,3.13,11.26,0.43,121.8,6.0,144,Warm-up
09:03:38.800,38.8,51.456091,-0.341477,3.45,12.41,3.20,122.1,6.1,144,Warm-up
09:03:38.900,38.9,51.456088,-0.341476,3.48,12.53,0.33,122.5,6.1,144,Warm-up
09:03:39.000,39.0,51.456085,-0.341476,3.28,11.80,-2.01,122.8,6.1,143,Warm-up
09:03:39.100,39.1,51.456082,-0.341476,3.18,11.44,-1.02,123.1,6.1,144,Warm-up
09:03:39.200,39.2,51.456079,-0.341476,3.50,12.59,3.20,123.5,6.1,144,Warm-up
09:03:39.300,39.3,51.456076,-0.341475,3.35,12.05,-1.49,123.8,6.1,144,Warm-up
09:03:39.400,39.4,51.456073,-0.341475,3.28,11.81,-0.69,124.1,6.2,145,Warm-up
09:03:39.500,39.5,51.456070,-0.341475,3.26,11.74,-0.19,124.5,6.2,144,Warm-up
09:03:39.600,39.6,51.456067,-0.341474,3.06,11.02,-1.99,124.8,6.2,144,Warm-up
09:03:39.700,39.7,51.456064,-0.341474,3.11,11.20,0.50,125.1,6.2,144,Warm-up
09:03:39.800,39.8,51.456062,-0.341473,2.98,10.73,-1.32,125.4,6.2,144,Warm-up
09:03:39.900,39.9,51.456059,-0.341473,3.05,11.00,0.74,125.7,6.2,144,Warm-up
09:03:40.000,40.0,51.456056,-0.341471,3.22,11.61,1.69,126.0,6.2,145,Warm-up
09:03:40.100,40.1,51.456053,-0.341470,3.20,11.54,-0.19,126.3,6.2,145,Warm-up
09:03:40.200,40.2,51.456050,-0.341469,3.44,12.40,2.39,126.7,6.3,145,Warm-up
09:03:40.300,40.3,51.456047,-0.341467,3.50,12.61,0.60,127.0,6.3,145,Warm-up
09:03:40.400,40.4,51.456045,-0.341465,3.29,11.84,-2.16,127.3,6.3,145,Warm-up
09:03:40.500,40.5,51.456042,-0.341463,2.97,10.69,-3.18,127.6,6.3,145,Warm-up
09:03:40.600,40.6,51.456040,-0.341461,3.21,11.54,2.36,128.0,6.4,146,Warm-up
09:03:40.700,40.7,51.456037,-0.341459,3.11,11.21,-0.93,128.3,6.4,145,Warm-up
09:03:40.800,40.8,51.456035,-0.341457,3.03,10.89,-0.88,128.6,6.4,145,Warm-up
09:03:40.900,40.9,51.456033,-0.341455,3.07,11.06,0.48,128.9,6.4,144,Warm-up
09:03:41.000,41.0,51.456030,-0.341452,3.15,11.33,0.74,129.2,6.4,145,Warm-up
09:03:41.100,41.1,51.456028,-0.341449,3.25,11.69,1.00,129.5,6.4,144,Warm-up
09:03:41.200,41.2,51.456025,-0.341447,3.48,12.53,2.35,129.9,6.4,144,Warm-up
09:03:41.300,41.3,51.456023,-0.341445,3.33,11.98,-1.52,130.2,6.5,144,Warm-up
09:03:41.400,41.4,51.456020,-0.341442,3.39,12.21,0.63,130.5,6.5,145,Warm-up
09:03:41.500,41.5,51.456017,-0.341439,3.47,12.50,0.81,130.9,6.5,145,Warm-up
09:03:41.600,41.6,51.456015,-0.341437,3.20,11.53,-2.71,131.2,6.5,145,Warm-up
09:03:41.700,41.7,51.456013,-0.341434,3.19,11.48,-0.13,131.5,6.5,146,Warm-up
09:03:41.800,41.8,51.456010,-0.341431,3.28,11.81,0.91,131.9,6.5,145,Warm-up
09:03:41.900,41.9,51.456008,-0.341428,3.41,12.28,1.30,132.2,6.5,145,Warm-up
09:03:42.000,42.0,51.456006,-0.341424,3.29,11.85,-1.17,132.5,6.6,145,Warm-up
09:03:42.100,42.1,51.456004,-0.341422,3.21,11.57,-0.79,132.8,6.6,144,Warm-up
09:03:42.200,42.2,51.456001,-0.341419,3.19,11.47,-0.28,133.2,6.6,144,Warm-up
09:03:42.300,42.3,51.455999,-0.341417,3.22,11.60,0.36,133.5,6.6,144,Warm-up
09:03:42.400,42.4,51.455997,-0.341414,3.12,11.25,-0.98,133.8,6.6,144,Warm-up
09:03:42.500,42.5,51.455994,-0.341411,3.41,12.28,2.87,134.1,6.6,144,Warm-up
09:03:42.600,42.6,51.455994,-0.341406,3.44,12.38,0.28,134.5,6.6,145,Warm-up
09:03:42.700,42.7,51.455994,-0.341402,3.27,11.76,-1.73,134.8,6.7,144,Warm-up
09:03:42.800,42.8,51.455994,-0.341397,3.12,11.23,-1.47,135.1,6.7,144,Warm-up
09:03:42.900,42.9,51.455994,-0.341393,3.10,11.18,-0.14,135.4,6.7,144,Warm-up
09:03:43.000,43.0,51.455993,-0.341389,3.01,10.82,-0.99,135.7,6.7,145,Warm-up
09:03:43.100,43.1,51.455993,-0.341384,3.06,11.02,0.56,136.0,6.7,144,Warm-up
09:03:43.200,43.2,51.455991,-0.341384,2.93,10.53,-1.36,136.3,6.7,144,Warm-up
09:03:43.300,43.3,51.455990,-0.341387,2.87,10.33,-0.56,136.6,6.7,144,Warm-up
09:03:43.400,43.4,51.455988,-0.341391,3.19,11.48,3.20,136.9,6.7,144,Warm-up
09:03:43.500,43.5,51.455986,-0.341395,3.51,12.64,3.20,137.3,6.8,144,Warm-up
09:03:43.600,43.6,51.455985,-0.341399,3.28,11.80,-2.31,137.6,6.8,145,Warm-up
09:03:43.700,43.7,51.455983,-0.341403,3.10,11.18,-1.74,137.9,6.8,145,Warm-up
09:03:43.800,43.8,51.455981,-0.341406,2.94,10.58,-1.66,138.2,6.8,144,Warm-up
09:03:43.900,43.9,51.455979,-0.341410,3.26,11.73,3.20,138.5,6.9,145,Warm-up
09:03:44.000,44.0,51.455977,-0.341413,3.35,12.07,0.94,138.9,6.9,145,Warm-up
09:03:44.100,44.1,51.455975,-0.341416,3.32,11.95,-0.32,139.2,6.9,145,Warm-up
09:03:44.200,44.2,51.455973,-0.341420,3.56,12.81,2.39,139.6,6.9,145,Warm-up
09:03:44.300,44.3,51.455970,-0.341423,3.54,12.74,-0.19,139.9,6.9,146,Warm-up
09:03:44.400,44.4,51.455968,-0.341427,3.56,12.83,0.25,140.3,6.9,146,Warm-up
09:03:44.500,44.5,51.455966,-0.341430,3.56,12.80,-0.07,140.6,6.9,146,Warm-up
09:03:44.600,44.6,51.455963,-0.341433,3.33,11.98,-2.28,141.0,7.0,146,Warm-up
09:03:44.700,44.7,51.455961,-0.341435,3.17,11.43,-1.54,141.3,7.0,146,Warm-up
09:03:44.800,44.8,51.455958,-0.341438,3.14,11.30,-0.36,141.6,7.0,146,Warm-up
09:03:44.900,44.9,51.455956,-0.341441,3.17,11.40,0.27,141.9,7.0,146,Warm-up
09:03:45.000,45.0,51.455954,-0.341444,3.21,11.56,0.44,142.2,7.0,145,Warm-up
09:03:45.100,45.1,51.455952,-0.341446,3.01,10.84,-1.99,142.5,7.0,146,Warm-up
09:03:45.200,45.2,51.455949,-0.341448,3.07,11.06,0.62,142.8,7.0,145,Warm-up
09:03:45.300,45.3,51.455947,-0.341450,3.25,11.70,1.77,143.2,7.1,145,Warm-up
09:03:45.400,45.4,51.455944,-0.341452,3.38,12.16,1.29,143.5,7.1,145,Warm-up
09:03:45.500,45.5,51.455941,-0.341454,3.46,12.45,0.81,143.9,7.1,145,Warm-up
09:03:45.600,45.6,51.455938,-0.341456,3.34,12.03,-1.19,144.2,7.1,145,Warm-up
09:03:45.700,45.7,51.455936,-0.341458,3.25,11.71,-0.88,144.5,7.1,145,Warm-up
09:03:45.800,45.8,51.455933,-0.341460,3.11,11.21,-1.40,144.8,7.1,145,Warm-up
09:03:45.900,45.9,51.455931,-0.341462,2.88,10.38,-2.30,145.1,7.2,145,Warm-up
09:03:46.000,46.0,51.455929,-0.341463,2.72,9.81,-1.58,145.4,7.2,145,Warm-up
09:03:46.100,46.1,51.455927,-0.341461,2.77,9.98,0.49,145.7,7.2,145,Warm-up
09:03:46.200,46.2,51.455925,-0.341458,2.99,10.77,2.20,146.0,7.2,145,Warm-up
09:03:46.300,46.3,51.455923,-0.341454,2.87,10.31,-1.28,146.2,7.2,144,Warm-up
09:03:46.400,46.4,51.455922,-0.341451,2.88,10.37,0.17,146.5,7.2,145,Warm-up
09:03:46.500,46.5,51.455920,-0.341448,2.82,10.16,-0.61,146.8,7.2,145,Warm-up
09:03:46.600,46.6,51.455919,-0.341444,2.73,9.81,-0.95,147.1,7.3,144,Warm-up
09:03:46.700,46.7,51.455917,-0.341441,2.94,10.57,2.11,147.4,7.3,144,Warm-up
09:03:46.800,46.8,51.455915,-0.341438,2.94,10.58,0.03,147.7,7.3,144,Warm-up
09:03:46.900,46.9,51.455914,-0.341435,2.89,10.40,-0.53,148.0,7.3,144,Warm-up
09:03:47.000,47.0,51.455912,-0.341432,2.75,9.88,-1.42,148.2,7.3,143,Warm-up
09:03:47.100,47.1,51.455910,-0.341429,3.07,11.04,3.20,148.5,7.3,144,Warm-up
09:03:47.200,47.2,51.455908,-0.341427,3.14,11.29,0.70,148.9,7.4,144,Warm-up
09:03:47.300,47.3,51.455905,-0.341424,2.84,10.21,-2.99,149.1,7.4,144,Warm-up
09:03:47.400,47.4,51.455903,-0.341422,2.75,9.91,-0.85,149.4,7.4,144,Warm-up
09:03:47.500,47.5,51.455901,-0.341420,2.78,9.99,0.25,149.7,7.4,144,Warm-up
09:03:47.600,47.6,51.455899,-0.341419,2.71,9.75,-0.69,150.0,7.4,144,Warm-up
09:03:47.700,47.7,51.455897,-0.341418,2.68,9.64,-0.30,150.2,7.4,145,Warm-up
09:03:47.800,47.8,51.455895,-0.341415,2.72,9.78,0.40,150.5,7.4,144,Warm-up
09:03:47.900,47.9,51.455894,-0.341412,2.82,10.16,1.05,150.8,7.4,143,Warm-up
09:03:48.000,48.0,51.455892,-0.341409,2.86,10.28,0.35,151.1,7.5,143,Warm-up
09:03:48.100,48.1,51.455890,-0.341405,3.13,11.26,2.72,151.4,7.5,143,Warm-up
09:03:48.200,48.2,51.455888,-0.341402,3.03,10.89,-1.03,151.7,7.5,143,Warm-up
09:03:48.300,48.3,51.455886,-0.341399,2.97,10.68,-0.58,152.0,7.5,144,Warm-up
09:03:48.400,48.4,51.455885,-0.341396,2.91,10.47,-0.60,152.3,7.5,144,Warm-up
09:03:48.500,48.5,51.455883,-0.341392,2.84,10.21,-0.72,152.6,7.5,144,Warm-up
09:03:48.600,48.6,51.455882,-0.341389,2.88,10.39,0.49,152.8,7.5,144,Warm-up
09:03:48.700,48.7,51.455880,-0.341386,2.77,9.99,-1.10,153.1,7.5,145,Warm-up
09:03:48.800,48.8,51.455879,-0.341382,3.08,11.07,3.01,153.4,7.6,144,Warm-up
09:03:48.900,48.9,51.455878,-0.341378,2.84,10.23,-2.32,153.7,7.6,144,Warm-up
09:03:49.000,49.0,51.455876,-0.341375,3.16,11.39,3.20,154.0,7.6,144,Warm-up
09:03:49.100,49.1,51.455874,-0.341371,3.25,11.69,0.83,154.4,7.6,144,Warm-up
09:03:49.200,49.2,51.455873,-0.341367,3.01,10.85,-2.32,154.7,7.7,144,Warm-up
09:03:49.300,49.3,51.455871,-0.341363,2.97,10.70,-0.43,155.0,7.7,144,Warm-up
09:03:49.400,49.4,51.455870,-0.341360,3.06,11.01,0.87,155.3,7.7,145,Warm-up
09:03:49.500,49.5,51.455868,-0.341356,2.99,10.77,-0.68,155.6,7.7,145,Warm-up
09:03:49.600,49.6,51.455867,-0.341353,2.88,10.38,-1.07,155.9,7.7,144,Warm-up
09:03:49.700,49.7,51.455866,-0.341349,3.02,10.88,1.39,156.2,7.7,144,Warm-up
09:03:49.800,49.8,51.455863,-0.341347,3.34,12.03,3.20,156.5,7.8,145,Warm-up
09:03:49.900,49.9,51.455860,-0.341346,3.17,11.42,-1.71,156.8,7.8,145,Warm-up
09:03:50.000,50.0,51.455858,-0.341345,3.18,11.47,0.14,157.1,7.8,144,Warm-up
09:03:50.100,50.1,51.455855,-0.341343,3.11,11.20,-0.74,157.4,7.8,145,Warm-up
09:03:50.200,50.2,51.455852,-0.341342,3.43,12.35,3.20,157.8,7.8,145,Warm-up
09:03:50.300,50.3,51.455849,-0.341341,3.16,11.37,-2.72,158.1,7.8,144,Warm-up
09:03:50.400,50.4,51.455846,-0.341339,3.32,11.95,1.61,158.4,7.9,144,Warm-up
09:03:50.500,50.5,51.455844,-0.341337,3.39,12.19,0.66,158.8,7.9,144,Warm-up
09:03:50.600,50.6,51.455841,-0.341335,3.28,11.81,-1.04,159.1,7.9,144,Warm-up
09:03:50.700,50.7,51.455838,-0.341333,3.10,11.15,-1.84,159.4,7.9,143,Warm-up
09:03:50.800,50.8,51.455836,-0.341331,2.95,10.61,-1.50,159.7,7.9,143,Warm-up
09:03:50.900,50.9,51.455833,-0.341329,3.16,11.38,2.13,160.0,8.0,143,Warm-up
09:03:51.000,51.0,51.455831,-0.341327,3.09,11.13,-0.68,160.3,8.0,143,Warm-up
09:03:51.100,51.1,51.455829,-0.341324,3.28,11.82,1.92,160.7,8.0,143,Warm-up
09:03:51.200,51.2,51.455826,-0.341321,3.60,12.98,3.20,161.0,8.0,143,Warm-up
09:03:51.300,51.3,51.455823,-0.341319,3.40,12.25,-2.02,161.4,8.0,143,Warm-up
09:03:51.400,51.4,51.455821,-0.341316,3.24,11.67,-1.62,161.7,8.1,143,Warm-up
09:03:51.500,51.5,51.455822,-0.341312,2.98,10.74,-2.59,162.0,8.1,143,Warm-up
09:03:51.600,51.6,51.455822,-0.341308,3.12,11.24,1.41,162.3,8.1,142,Warm-up
09:03:51.700,51.7,51.455822,-0.341303,3.37,12.15,2.52,162.6,8.1,143,Warm-up
09:03:51.800,51.8,51.455822,-0.341298,3.17,11.42,-2.04,162.9,8.1,143,Warm-up
09:03:51.900,51.9,51.455823,-0.341294,3.15,11.35,-0.18,163.3,8.2,143,Warm-up
09:03:52.000,52.0,51.455823,-0.341289,3.08,11.08,-0.76,163.6,8.2,143,Warm-up
09:03:52.100,52.1,51.455824,-0.341285,3.14,11.29,0.59,163.9,8.2,143,Warm-up
09:03:52.200,52.2,51.455824,-0.341281,3.01,10.84,-1.25,164.2,8.2,142,Warm-up
09:03:52.300,52.3,51.455825,-0.341276,3.25,11.69,2.35,164.5,8.2,142,Warm-up
09:03:52.400,52.4,51.455825,-0.341272,3.21,11.55,-0.39,164.8,8.2,142,Warm-up
09:03:52.500,52.5,51.455826,-0.341267,3.23,11.65,0.28,165.1,8.2,142,Warm-up
09:03:52.600,52.6,51.455825,-0.341262,3.29,11.84,0.53,165.5,8.2,142,Warm-up
09:03:52.700,52.7,51.455825,-0.341257,3.33,12.00,0.44,165.8,8.2,142,Warm-up
09:03:52.800,52.8,51.455824,-0.341253,3.12,11.25,-2.08,166.1,8.3,142,Warm-up
09:03:52.900,52.9,51.455824,-0.341249,3.05,10.97,-0.76,166.4,8.3,142,Warm-up
09:03:53.000,53.0,51.455823,-0.341244,3.18,11.46,1.34,166.7,8.3,142,Warm-up
09:03:53.100,53.1,51.455823,-0.341240,3.24,11.68,0.61,167.1,8.3,143,Warm-up
09:03:53.200,53.2,51.455822,-0.341235,3.13,11.25,-1.18,167.4,8.3,143,Warm-up
09:03:53.300,53.3,51.455821,-0.341231,2.95,10.62,-1.76,167.7,8.3,143,Warm-up
09:03:53.400,53.4,51.455820,-0.341227,3.04,10.95,0.91,168.0,8.4,143,Warm-up
09:03:53.500,53.5,51.455819,-0.341223,3.14,11.32,1.04,168.3,8.4,144,Warm-up
09:03:53.600,53.6,51.455818,-0.341219,3.21,11.56,0.66,168.6,8.4,144,Warm-up
09:03:53.700,53.7,51.455817,-0.341214,3.16,11.37,-0.53,168.9,8.4,144,Warm-up
